04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 100 | NA | NA | GBA | Diciembre - 2016
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 209.1222 | 2.3 | 64.3 | Noreste | Octubre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 244.4193 | 7.3 | 71.5 | Noroeste | Octubre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 242.5578 | 12.5 | 80.2 | Cuyo | Octubre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 222.3365 | 9.8 | 63 | Patagonia | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 173.6915 | 5.8 | 42.2 | GBA | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 172.674 | 5.5 | 39 | Pampeana | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 172.832 | 4.5 | 40.5 | Noreste | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 165.7829 | 4.5 | 35.5 | Noroeste | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 172.2539 | 5.3 | 36.8 | Cuyo | Octubre - 2018
06 | Salud | Nivel general y divisiones COICOP | 170.8997 | 4.5 | 37.2 | Patagonia | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 185.6149 | 7.1 | 67 | GBA | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 196.1236 | 8.1 | 70.7 | Pampeana | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 196.3142 | 7.1 | 71.1 | Noreste | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 192.0253 | 8.1 | 65.6 | Noroeste | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 195.9404 | 8.1 | 67.7 | Cuyo | Octubre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 205.6491 | 7.9 | 75.5 | Patagonia | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 185.1122 | 0.2 | 41.9 | GBA | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 195.6938 | 1.2 | 47.9 | Pampeana | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 181.4012 | 0.9 | 39.9 | Noreste | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 195.9535 | 1.5 | 47.8 | Noroeste | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 172.5153 | 0.4 | 35 | Cuyo | Octubre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 167.362 | 1.3 | 31.4 | Patagonia | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 162.6265 | 2.2 | 34.8 | GBA | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 172.0563 | 2.6 | 42 | Pampeana | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 162.8641 | 5.2 | 33.9 | Noreste | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 170.2379 | 4.4 | 41.7 | Noroeste | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 165.6811 | 2.4 | 35.1 | Cuyo | Octubre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 171.4655 | 4.8 | 39.7 | Patagonia | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 169.7671 | 2.9 | 31.3 | GBA | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 168.1978 | 1.4 | 27.9 | Pampeana | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 170.8742 | 0.2 | 28.3 | Noreste | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 181.6726 | 0.2 | 30.1 | Noroeste | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 172.2686 | 5.3 | 31.3 | Cuyo | Octubre - 2018
10 | Educación | Nivel general y divisiones COICOP | 164.2507 | 0.4 | 27.1 | Patagonia | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 161.7351 | 2.6 | 36.5 | GBA | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 161.0543 | 3.9 | 36.3 | Pampeana | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 158.1967 | 2.5 | 36.8 | Noreste | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 161.1613 | 3.6 | 37.4 | Noroeste | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 162.0631 | 1.6 | 42.8 | Cuyo | Octubre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 160.5205 | 3.8 | 37.1 | Patagonia | Octubre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 208.9736 | 1 | 60.6 | GBA | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 224.9244 | 3.2 | 71.8 | Pampeana | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 211.4944 | 1.1 | 63.3 | Noreste | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 250.5666 | 2.5 | 73.9 | Noroeste | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 250.7215 | 3.4 | 80.7 | Cuyo | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 233.0847 | 4.8 | 69.5 | Patagonia | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 179.6549 | 3.4 | 45.4 | GBA | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 184.5928 | 6.9 | 46.4 | Pampeana | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 186.2175 | 7.7 | 49.6 | Noreste | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 180.5965 | 8.9 | 45.7 | Noroeste | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 188.4368 | 9.4 | 47.8 | Cuyo | Noviembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 184.3437 | 7.9 | 45.8 | Patagonia | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 191.1071 | 3 | 67.4 | GBA | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 200.7638 | 2.4 | 68.9 | Pampeana | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 201.8416 | 2.8 | 70.6 | Noreste | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 197.2996 | 2.7 | 65.6 | Noroeste | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 200.6144 | 2.4 | 66.8 | Cuyo | Noviembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 210.2431 | 2.2 | 73.4 | Patagonia | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 193.5709 | 4.6 | 47.6 | GBA | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 198.4437 | 1.4 | 48.8 | Pampeana | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 184.9453 | 2 | 42 | Noreste | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 200.2283 | 2.2 | 49 | Noroeste | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 178.8212 | 3.7 | 38 | Cuyo | Noviembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 171.2789 | 2.3 | 33.3 | Patagonia | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 169.4774 | 4.2 | 40.4 | GBA | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 173.7831 | 1 | 41.6 | Pampeana | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 168.0632 | 3.2 | 37.9 | Noreste | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 174.4732 | 2.5 | 41.8 | Noroeste | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 171.4417 | 3.5 | 39.4 | Cuyo | Noviembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 176.0567 | 2.7 | 42.3 | Patagonia | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 171.616 | 1.1 | 32.2 | GBA | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 169.9212 | 1 | 28.8 | Pampeana | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 170.9691 | 0.1 | 28.3 | Noreste | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 187.1826 | 3 | 33.9 | Noroeste | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 174.7515 | 1.4 | 31.8 | Cuyo | Noviembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 164.7983 | 0.3 | 27.5 | Patagonia | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 166.2958 | 2.8 | 38 | GBA | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 165.156 | 2.5 | 36.9 | Pampeana | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 161.9729 | 2.4 | 37.7 | Noreste | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 165.0404 | 2.4 | 39.7 | Noroeste | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 163.5131 | 0.9 | 39.4 | Cuyo | Noviembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 164.9491 | 2.8 | 39 | Patagonia | Noviembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 218.8376 | 4.7 | 41.4 | GBA | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 228.7319 | 1.7 | 46.3 | Pampeana | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 213.6807 | 1 | 49.5 | Noreste | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 253.9186 | 1.3 | 55.1 | Noroeste | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 254.8493 | 1.6 | 54.3 | Cuyo | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 237.1545 | 1.7 | 59.4 | Patagonia | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 190.5132 | 6 | 49.8 | GBA | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 193.375 | 4.8 | 49.9 | Pampeana | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 193.114 | 3.7 | 53.6 | Noreste | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 187.5983 | 3.9 | 49.4 | Noroeste | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 196.2615 | 4.2 | 50.7 | Cuyo | Diciembre - 2018
06 | Salud | Nivel general y divisiones COICOP | 195.4105 | 6 | 52.5 | Patagonia | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 197.0384 | 3.1 | 67.7 | GBA | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 202.7961 | 1 | 65.1 | Pampeana | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 208.2355 | 3.2 | 70.9 | Noreste | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 203.0743 | 2.9 | 65.2 | Noroeste | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 208.5803 | 4 | 66.8 | Cuyo | Diciembre - 2018
07 | Transporte | Nivel general y divisiones COICOP | 215.4542 | 2.5 | 69.5 | Patagonia | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 206.5853 | 6.7 | 54 | GBA | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 215.7786 | 8.7 | 59.5 | Pampeana | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 198.6506 | 7.4 | 51.6 | Noreste | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 215.1189 | 7.4 | 59 | Noroeste | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 194.6626 | 8.9 | 47.5 | Cuyo | Diciembre - 2018
08 | Comunicación | Nivel general y divisiones COICOP | 185.0678 | 8.1 | 43.8 | Patagonia | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 173.7047 | 2.5 | 43 | GBA | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 178.1554 | 2.5 | 44.2 | Pampeana | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 173.689 | 3.3 | 41.2 | Noreste | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 179.6701 | 3 | 44 | Noroeste | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 176.5207 | 3 | 42.7 | Cuyo | Diciembre - 2018
09 | Recreación y cultura | Nivel general y divisiones COICOP | 180.1208 | 2.3 | 44.7 | Patagonia | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 175.1903 | 2.1 | 35 | GBA | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 169.9419 | 0 | 28.8 | Pampeana | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 172.9721 | 1.2 | 29.7 | Noreste | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 187.5955 | 0.2 | 34.3 | Noroeste | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 175.2663 | 0.3 | 32.1 | Cuyo | Diciembre - 2018
10 | Educación | Nivel general y divisiones COICOP | 164.7983 | 0 | 27.5 | Patagonia | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 170.1262 | 2.3 | 38.7 | GBA | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 170.0824 | 3 | 38.4 | Pampeana | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 164.0146 | 1.3 | 36.9 | Noreste | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 169.4739 | 2.7 | 42.9 | Noroeste | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 169.6335 | 3.7 | 41.5 | Cuyo | Diciembre - 2018
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 170.956 | 3.6 | 40.5 | Patagonia | Diciembre - 2018
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 221.858 | 1.4 | 45.7 | GBA | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 238.3402 | 4.2 | 48.9 | Pampeana | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 227.9795 | 6.7 | 51.1 | Noreste | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 268.711 | 5.8 | 57.2 | Noroeste | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 261.5128 | 2.6 | 55.6 | Cuyo | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 249.7567 | 5.3 | 53 | Patagonia | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 194.6462 | 2.2 | 50.3 | GBA | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 199.4815 | 3.2 | 52.1 | Pampeana | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 201.6024 | 4.4 | 57.5 | Noreste | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 196.0894 | 4.5 | 53.7 | Noroeste | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 204.4372 | 4.2 | 54.6 | Cuyo | Enero - 2019
06 | Salud | Nivel general y divisiones COICOP | 201.4854 | 3.1 | 54.8 | Patagonia | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 203.4532 | 3.3 | 69.6 | GBA | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 207.2756 | 2.2 | 65.7 | Pampeana | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 210.2213 | 1 | 67.1 | Noreste | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 204.4993 | 0.7 | 63 | Noroeste | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 213.037 | 2.1 | 63.7 | Cuyo | Enero - 2019
07 | Transporte | Nivel general y divisiones COICOP | 217.9837 | 1.2 | 67.8 | Patagonia | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 223.5279 | 8.2 | 63.5 | GBA | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 229.8671 | 6.5 | 66.6 | Pampeana | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 215.2833 | 8.4 | 60.2 | Noreste | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 228.6639 | 6.3 | 64.2 | Noroeste | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 208.7144 | 7.2 | 57.4 | Cuyo | Enero - 2019
08 | Comunicación | Nivel general y divisiones COICOP | 197.5211 | 6.7 | 52.7 | Patagonia | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 179.1848 | 3.2 | 42 | GBA | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 184.9407 | 3.8 | 44.9 | Pampeana | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 179.9331 | 3.6 | 42.7 | Noreste | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 185.4879 | 3.2 | 44.4 | Noroeste | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 183.9478 | 4.2 | 45.4 | Cuyo | Enero - 2019
09 | Recreación y cultura | Nivel general y divisiones COICOP | 187.4733 | 4.1 | 45.1 | Patagonia | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 175.7777 | 0.3 | 35.3 | GBA | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 170.1393 | 0.1 | 27.5 | Pampeana | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 181.1374 | 4.7 | 34 | Noreste | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 187.5955 | 0 | 33.5 | Noroeste | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 176.3857 | 0.6 | 30.8 | Cuyo | Enero - 2019
10 | Educación | Nivel general y divisiones COICOP | 170.1785 | 3.3 | 31.4 | Patagonia | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 175.7302 | 3.3 | 38.8 | GBA | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 176.2224 | 3.6 | 39.7 | Pampeana | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 170.8238 | 4.2 | 41 | Noreste | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 177.7211 | 4.9 | 45.4 | Noroeste | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 180.8578 | 6.6 | 46.2 | Cuyo | Enero - 2019
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 176.8615 | 3.5 | 41 | Patagonia | Enero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 237.6627 | 7.1 | 48.7 | GBA | Febrero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 249.88 | 4.8 | 51.2 | Pampeana | Febrero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 251.0842 | 10.1 | 60.6 | Noreste | Febrero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 288.5078 | 7.4 | 64.9 | Noroeste | Febrero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 277.7451 | 6.2 | 62.2 | Cuyo | Febrero - 2019
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 264.3265 | 5.8 | 60.9 | Patagonia | Febrero - 2019
06 | Salud | Nivel general y divisiones COICOP | 201.7245 | 3.6 | 51.6 | GBA | Febrero - 2019
