03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|210.4983|9.5|47.4|Nacional|Septiembre - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|251.7058|7.4|57.2|Nacional|Septiembre - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|253.668|8.2|58.4|Nacional|Septiembre - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|262.6603|2.5|51.8|Nacional|Octubre - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|218.9538|6.2|46.4|Nacional|Octubre - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|220.4635|4.7|47|Nacional|Octubre - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|272.1918|8.1|63|Nacional|Octubre - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|263.4181|3.8|54.9|Nacional|Octubre - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|276.6339|5.3|54.6|Nacional|Noviembre - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|231.1972|5.6|47.7|Nacional|Noviembre - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|230.249|4.4|50.1|Nacional|Noviembre - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|273.7052|0.6|58.2|Nacional|Noviembre - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|276.2862|4.9|55.6|Nacional|Noviembre - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|285.297|3.1|56.8|Nacional|Diciembre - 2019
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|238.3667|3.1|50.2|Nacional|Diciembre - 2019
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|235.763|2.4|51.9|Nacional|Diciembre - 2019
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|288.4718|5.4|63.7|Nacional|Diciembre - 2019
12|Bienes y servicios varios|Nivel general y divisiones COICOP|286.2711|3.6|55.9|Nacional|Diciembre - 2019
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|298.6501|4.7|58.8|Nacional|Enero - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|248.7265|4.3|51.5|Nacional|Enero - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|238.2562|1.1|54.4|Nacional|Enero - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|284.7446|-1.3|57.4|Nacional|Enero - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|295.0698|3.1|55.1|Nacional|Enero - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|306.6182|2.7|54.2|Nacional|Febrero - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|251.9682|1.3|50|Nacional|Febrero - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|243.9437|2.4|56.6|Nacional|Febrero - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|290.661|2.1|56.3|Nacional|Febrero - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|302.2693|2.4|54.1|Nacional|Febrero - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|318.6777|3.9|51.3|Nacional|Marzo - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|259.1936|2.9|48.3|Nacional|Marzo - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|254.1219|4.2|53.1|Nacional|Marzo - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|299.0795|2.9|55|Nacional|Marzo - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|308.4361|2|52.5|Nacional|Marzo - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|328.7785|3.2|52.2|Nacional|Abril - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|262.827|1.4|48.8|Nacional|Abril - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|257.9206|1.5|46.3|Nacional|Abril - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|302.7645|1.2|50|Nacional|Abril - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|308.9516|0.2|48.4|Nacional|Abril - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|331.0146|0.7|49.6|Nacional|Mayo - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|263.0259|0.1|45.8|Nacional|Mayo - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|277.3804|7.5|52.2|Nacional|Mayo - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|311.3316|2.8|49.4|Nacional|Mayo - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|314.8969|1.9|47.1|Nacional|Mayo - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|334.4636|1|47.4|Nacional|Junio - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|272.9822|3.8|47.3|Nacional|Junio - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|295.818|6.6|59.3|Nacional|Junio - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|323.992|4.1|50.4|Nacional|Junio - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|315.9472|0.3|44.6|Nacional|Junio - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|338.7648|1.3|46|Nacional|Julio - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|276.7322|1.4|48|Nacional|Julio - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|305.5099|3.3|63.9|Nacional|Julio - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|336.5455|3.9|52.3|Nacional|Julio - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|323.2643|2.3|44|Nacional|Julio - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|350.5076|3.5|44.5|Nacional|Agosto - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|280.3346|1.3|43.7|Nacional|Agosto - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|312.2789|2.2|62.5|Nacional|Agosto - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|348.1836|3.5|48.6|Nacional|Agosto - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|334.0208|3.3|42.5|Nacional|Agosto - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|360.8692|3|40.8|Nacional|Septiembre - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|292.3052|4.3|41.7|Nacional|Septiembre - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|330.5055|5.8|57|Nacional|Septiembre - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|357.1864|2.6|41.9|Nacional|Septiembre - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|340.0843|1.8|34.1|Nacional|Septiembre - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|378.0896|4.8|43.9|Nacional|Octubre - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|297.8662|1.9|36|Nacional|Octubre - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|351.1551|6.2|59.3|Nacional|Octubre - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|373.2176|4.5|37.1|Nacional|Octubre - 2020
12|Bienes y servicios varios|Nivel general y divisiones COICOP|347.2283|2.1|31.8|Nacional|Octubre - 2020
01|Alimentos y bebidas no alcohólicas|Nivel general y divisiones COICOP|388.3864|2.7|40.4|Nacional|Noviembre - 2020
02|Bebidas alcohólicas y tabaco|Nivel general y divisiones COICOP|306.7433|3|32.7|Nacional|Noviembre - 2020
03|Prendas de vestir y calzado|Nivel general y divisiones COICOP|364.0892|3.7|58.1|Nacional|Noviembre - 2020
05|Equipamiento y mantenimiento del hogar|Nivel general y divisiones COICOP|387.9375|3.9|41.7|Nacional|Noviembre - 2020
